Report Name, Value, Unit, 
CD_main, 0.0028978391251784277, 
CL_main, 2.9146965070644057E-5, 
CRoll_main, -4.442147325957722E-6, 
CN_main, 1.4309363059236744E-5, 
CY_main, 2.9146965070644057E-5, 
CD_rudder, -0.0010867285048464298, 
CL_rudder, 8.884131658635251E-7, 
CN_rudder, 8.029442184871288E-7, 
CRoll_rudder, -6.145752623494845E-7, 
CY_rudder, 8.884131658635251E-7, 
CH, 1.1779550250308788E-4, 
